4608 16 50.0232 9.3794 9.3794
1	1	0	0	0
2	1	0.78161	0.78161	0
3	1	0.78161	0	0.78161
4	1	0	0.78161	0.78161
5	1	1.5632	0	0
6	1	2.3448	0.78161	0
7	1	2.3448	0	0.78161
8	1	1.5632	0.78161	0.78161
9	2	3.1265	0	0
10	2	3.9081	0.78161	0
11	2	3.9081	0	0.78161
12	2	3.1265	0.78161	0.78161
13	2	4.6897	0	0
14	2	5.4713	0.78161	0
15	2	5.4713	0	0.78161
16	2	4.6897	0.78161	0.78161
17	1	0	0	1.5632
18	1	0.78161	0.78161	1.5632
19	1	0.78161	0	2.3448
20	1	0	0.78161	2.3448
21	1	1.5632	0	1.5632
22	1	2.3448	0.78161	1.5632
23	1	2.3448	0	2.3448
24	1	1.5632	0.78161	2.3448
25	2	3.1265	0	1.5632
26	2	3.9081	0.78161	1.5632
27	2	3.9081	0	2.3448
28	2	3.1265	0.78161	2.3448
29	2	4.6897	0	1.5632
30	2	5.4713	0.78161	1.5632
31	2	5.4713	0	2.3448
32	2	4.6897	0.78161	2.3448
33	1	0	0	3.1265
34	1	0.78161	0.78161	3.1265
35	1	0.78161	0	3.9081
36	1	0	0.78161	3.9081
37	1	1.5632	0	3.1265
38	1	2.3448	0.78161	3.1265
39	1	2.3448	0	3.9081
40	1	1.5632	0.78161	3.9081
41	2	3.1265	0	3.1265
42	2	3.9081	0.78161	3.1265
43	2	3.9081	0	3.9081
44	2	3.1265	0.78161	3.9081
45	2	4.6897	0	3.1265
46	2	5.4713	0.78161	3.1265
47	2	5.4713	0	3.9081
48	2	4.6897	0.78161	3.9081
49	1	0	0	4.6897
50	1	0.78161	0.78161	4.6897
51	1	0.78161	0	5.4713
52	1	0	0.78161	5.4713
53	1	1.5632	0	4.6897
54	1	2.3448	0.78161	4.6897
55	1	2.3448	0	5.4713
56	1	1.5632	0.78161	5.4713
57	2	3.1265	0	4.6897
58	2	3.9081	0.78161	4.6897
59	2	3.9081	0	5.4713
60	2	3.1265	0.78161	5.4713
61	2	4.6897	0	4.6897
62	2	5.4713	0.78161	4.6897
63	2	5.4713	0	5.4713
64	2	4.6897	0.78161	5.4713
65	1	0	0	6.2529
66	1	0.78161	0.78161	6.2529
67	1	0.78161	0	7.0345
68	1	0	0.78161	7.0345
69	1	1.5632	0	6.2529
70	1	2.3448	0.78161	6.2529
71	1	2.3448	0	7.0345
72	1	1.5632	0.78161	7.0345
73	2	3.1265	0	6.2529
74	2	3.9081	0.78161	6.2529
75	2	3.9081	0	7.0345
76	2	3.1265	0.78161	7.0345
77	2	4.6897	0	6.2529
78	2	5.4713	0.78161	6.2529
79	2	5.4713	0	7.0345
80	2	4.6897	0.78161	7.0345
81	1	0	0	7.8161
82	1	0.78161	0.78161	7.8161
83	1	0.78161	0	8.5977
84	1	0	0.78161	8.5977
85	1	1.5632	0	7.8161
86	1	2.3448	0.78161	7.8161
