-0.050451 -1.4631 -1.4631
0 -1.0595 -1.0595
-0.050451 -0.55497 -0.55497
-0.050451 -1.3117 -1.3117
0 -1.3117 -1.3117
0.050451 -1.564 -1.564
0.1009 0 0
0.15135 -0.65587 -0.65587
0 0.85767 0.85767
0 0.85767 0.85767
-0.1009 0.50451 0.50451
0 1.2613 1.2613
0 1.2108 1.2108
0 1.564 1.564
0 1.5135 1.5135
0.1009 0.60542 0.60542
0 1.8667 1.8667
0 1.9172 1.9172
-0.050451 -1.7153 -1.7153
-0.15135 -0.70632 -0.70632
0 1.3622 1.3622
0 1.3622 1.3622
-0.70632 -1.009 -1.009
0 0.35316 0.35316
-0.050451 0.40361 0.40361
0 -1.009 -1.009
1.4631 -1.1604 -1.1604
0.70632 -1.8163 -1.8163
0 -0.050451 -0.050451
-0.85767 -2.7748 -2.7748
-1.9676 -0.75677 -0.75677
0.050451 0.55497 0.55497
0 0.55497 0.55497
0.30271 -1.6144 -1.6144
1.7153 0.1009 0.1009
0 0.80722 0.80722
-0.40361 0.75677 0.75677
-0.35316 0.75677 0.75677
0.35316 0.80722 0.80722
0.40361 0.80722 0.80722
-0.50451 -1.4631 -1.4631
-0.50451 -0.50451 -0.50451
0 1.4126 1.4126
-0.050451 2.2199 2.2199
-0.050451 2.2199 2.2199
0.35316 -0.80722 -0.80722
0 -0.15135 -0.15135
0 -0.20181 -0.20181
0 1.8163 1.8163
0 2.8757 2.8757
0 2.8757 2.8757
-0.050451 3.2793 3.2793
0 3.2793 3.2793
0.050451 -0.40361 -0.40361
0 1.4631 1.4631
0 1.4631 1.4631
0 -0.1009 -0.1009
0 0.1009 0.1009
0 0.1009 0.1009
0 -3.0271 -3.0271
0 -0.55497 -0.55497
0 -2.4721 -2.4721
0 -1.8667 -1.8667
0 0.50451 0.50451
0 0.45406 0.45406
0 -1.009 -1.009
0 -0.20181 -0.20181
0 -0.20181 -0.20181
0 -1.2108 -1.2108
0 -1.2613 -1.2613
0 -0.65587 -0.65587
0 -0.65587 -0.65587
0 -3.2793 0.70632
0.050451 -2.4721 -0.85767
0.050451 -1.9676 -1.1099
0.050451 -2.8757 0.35316
-0.15135 -1.6649 -0.95858
-0.15135 -1.8667 0.1009
-0.50451 -1.9676 0.25226
0.35316 -1.4126 -0.050451
1.1604 -3.3802 0.75677
0 1.7658 0.35316
0 1.7658 0.30271
-0.050451 -1.564 -0.50451
0 1.4126 0.40361
0 1.4631 0.15135
0 2.2199 0.50451
-0.85767 -3.2793 0.80722
-0.30271 -2.119 -0.35316
0 1.1099 0.35316
0.30271 -0.40361 0.65587
0 2.4217 0.75677
-0.55497 -2.9766 -1.564
0 1.4126 1.1099
0 0.95858 1.2613
-0.65587 -2.0685 -0.25226
0 1.564 1.6144
1.564 -0.95858 -0.30271
0.50451 -2.6235 -1.9172
0 1.009 2.4217
-0.60542 -2.8757 1.6649
0 -0.40361 2.0181
-0.20181 -1.3117 -0.55497
-0.45406 -2.0685 -1.8667
0.050451 1.1604 0.15135
0.30271 0.55497 -0.75677
-0.050451 0.95858 0.30271
0.050451 -2.8757 1.8667
0 1.4631 -0.70632
0.15135 -0.95858 -0.85767
0.050451 0.85767 -0.75677
-0.050451 0.35316 -0.15135
-0.050451 0.35316 -0.45406
