0 -1.5135 -1.5135
0 -1.2613 -1.2613
0 -0.85767 -0.85767
0 -1.2108 -1.2108
0 -1.3622 -1.3622
0.050451 -0.35316 -0.35316
0 -1.009 -1.009
0 -1.7153 -1.7153
0 0 0
0 -0.80722 -0.80722
0 0.90813 0.90813
0 0.85767 0.85767
0.050451 0.40361 0.40361
0 0.95858 0.95858
0 0.95858 0.95858
0 1.3622 1.3622
0 1.3622 1.3622
-0.1009 0.60542 0.60542
0 1.5135 1.5135
0 1.5135 1.5135
0.25226 -1.4631 -1.4631
0.1009 -0.40361 -0.40361
-0.15135 0.35316 0.35316
0 1.9172 1.9172
0 1.9172 1.9172
0 1.8163 1.8163
0 1.7658 1.7658
0 -1.4631 -1.4631
0 0.95858 0.95858
0 0.95858 0.95858
-0.40361 -0.60542 -0.60542
0 0.25226 0.25226
0 0.25226 0.25226
0.25226 -1.3622 -1.3622
0 -0.70632 -0.70632
0.80722 -1.5135 -1.5135
1.0595 -2.573 -2.573
-2.119 -0.40361 -0.40361
-0.85767 -2.2199 -2.2199
0 0 0
1.3117 -2.2199 -2.2199
0 0.50451 0.50451
0 0.55497 0.55497
1.3622 -0.80722 -0.80722
0 0.65587 0.65587
-1.4126 -1.009 -1.009
-1.1099 -0.90813 -0.90813
0.20181 0.90813 0.90813
0.25226 0.90813 0.90813
-0.30271 0.80722 0.80722
-0.30271 0.80722 0.80722
0.65587 -0.60542 -0.60542
0 1.2108 1.2108
0.85767 -0.85767 -0.85767
0.25226 1.1099 1.1099
0.25226 1.1099 1.1099
-0.20181 0.65587 0.65587
-0.20181 0.65587 0.65587
-0.30271 -0.60542 -0.60542
-0.20181 -0.80722 -0.80722
0 2.4217 2.4217
0 2.4217 2.4217
0 1.6144 1.6144
0 -0.30271 -0.30271
0 -0.30271 -0.30271
0 1.8163 1.8163
0 2.8757 2.8757
0 2.8757 2.8757
0 -0.30271 -0.30271
0 3.5316 3.5316
0 3.5316 3.5316
0 2.4217 2.4217
0 2.4217 2.4217
0 -0.25226 -0.25226
0 1.009 1.009
0 1.009 1.009
0 0.050451 0.050451
0 0.050451 0.050451
0 -0.55497 -0.55497
0 -3.3298 -3.3298
0 -2.2199 -2.2199
0 -1.009 -1.009
0 -2.119 -2.119
0 -0.95858 -0.95858
0 0.60542 0.60542
0 0.65587 0.65587
0 0.050451 0.050451
0 0 0
0 -1.4126 -1.4126
0 -1.1099 -1.1099
0 -0.45406 -0.45406
0 -0.45406 -0.45406
0 -1.2613 -1.2613
0 -1.1604 -1.1604
0 -0.70632 -0.70632
0 -0.70632 -0.70632
-0.050451 -3.3802 0.75677
0 -2.7244 -0.30271
0 -2.1694 -1.1604
0.050451 -2.1694 -0.050451
0.050451 -2.4721 -1.3622
0.050451 -2.0181 -0.40361
0 -2.0181 0.60542
-0.1009 -1.5135 -0.30271
0.15135 -2.0685 0.85767
0 -1.3117 -0.50451
-0.90813 -3.8343 0.90813
0 1.8163 0.35316
0 1.8163 0.30271
0 -1.1099 0
0 1.4631 0.35316
1.6144 -3.0271 1.2108
0 1.6649 0.25226
-0.30271 -1.6144 -0.80722
0 1.564 0.70632
0 -2.8253 -1.2613
0 1.6144 0.30271
0 1.7658 0.20181
0.85767 -1.9676 -0.25226
-0.85767 -2.6739 -0.80722
0 1.5135 0.70632
0 1.7658 -0.050451
-0.25226 -0.90813 0.60542
-1.4631 -1.6649 -0.30271
0 2.3208 1.3117
0 1.2108 1.4126
0 1.0595 1.009
0.90813 -3.582 0.90813
0 1.6144 1.8163
0.50451 -2.8757 -1.8163
1.2613 -0.85767 0.050451
0 1.1604 2.4217
-1.8163 -1.1099 -0.50451
0 0.30271 2.4721
0 -0.95858 1.6649
-0.45406 -2.8253 -0.70632
1.0595 -1.8667 0.15135
-0.1009 -1.8163 0.40361
0.45406 -0.60542 -1.3622
-0.50451 -1.1099 -1.4126
0 1.1604 0.25226
0 1.009 0.25226
0 1.7658 -0.55497
-0.1009 -1.3622 -1.1099
0.050451 -2.2703 2.3208
0 1.1099 -0.85767
0.1009 -0.35316 -0.75677
0.050451 0.55497 -0.95858
0 0.60542 0.1009
0 0.65587 0.050451
0 0.1009 -1.0595
0 0.1009 -0.85767
-0.050451 0.65587 0.050451
0 2.9262 0.55497
0 3.0775 0.45406
0 -2.7748 0.70632
0 2.119 0.70632
0 2.9262 0.45406
0 2.573 1.2613
0 -2.4721 0.050451
0 -1.5135 -0.40361
0 2.573 -0.15135
0 -2.3712 0.60542
0 2.6235 0.20181
0 3.9352 0.30271
0 0.20181 2.1694
0 1.3117 1.7153
0 3.9352 2.6739
0 -3.3298 -1.2613
0 -2.5226 -0.60542
0 3.3298 3.8343
0 2.3208 3.3298
0 0.75677 2.0685
0 0.15135 2.8757
0 -2.6739 -1.564
0 -0.1009 4.0361
0 -2.2199 -1.7153
0 -1.7658 2.8253
0 -2.4721 -1.9676
0 -2.2703 -2.573
0 -1.6144 -2.2199
0 3.6325 -0.70632
0 2.3712 -1.009
0 1.5135 -1.3117
0 -0.45406 -1.2108
0 1.0595 -1.4631
0 0.15135 -0.80722
0 1.1604 0.15135
