0.54028 0.0043112
0.56259 0.0047468
0.57683 0.0069283
0.57026 0.0077373
0.57807 0.0056088
0.52599 0.0042688
0.54353 0.0039955
0.55011 0.0054016
0.58763 0.0074527
0.57317 0.0058051
