0.61737 0.032094
0.65563 0.034023
0.64644 0.034121
0.63408 0.033607
0.58555 0.034757
0.65639 0.033949
0.60899 0.033457
0.62989 0.033134
0.62419 0.034375
0.65589 0.034375
