0.18917 0.0052025
0.20002 0.0059581
0.20706 0.0059001
0.20416 0.0060803
0.20659 0.0060291
0.19069 0.0056706
0.20437 0.0051594
0.20877 0.0055061
0.20418 0.0065099
0.21716 0.0069811
