0.22174 0.041262
0.22948 0.04149
0.22305 0.043686
0.20868 0.042239
0.22563 0.041251
0.23086 0.039594
0.22742 0.042563
0.20689 0.042537
0.21169 0.040657
0.21873 0.043814
