2.0517e-11 1.3598e-11 1.5757e-11 1.1938e-11 1.69e-11 9.7143e-12 1.2993e-11 1.7399e-11 1.4215e-11 1.0319e-11 1.053e-11 1.3123e-11 9.6256e-12 1.8943e-11 1.3534e-11 2.431e-11 1.1513e-11 1.1383e-11 1.5218e-11 8.3266e-12 1.0663e-11 9.9403e-12 9.4104e-12 7.5946e-12 5.5826e-12 8.9291e-12 5.7496e-12 6.6248e-12 6.7963e-12 7.5958e-12 1.0107e-11 7.0262e-12 6.3747e-12 5.7386e-12 7.9024e-12 8.9331e-12 7.1348e-12 5.5429e-12 4.4319e-12 6.1196e-12 6.3268e-12 6.1981e-12 3.5497e-12 3.4637e-12 3.6756e-12 2.8068e-12 4.0849e-12 3.9712e-12
1.74e-11 1.6613e-11 1.9596e-11 1.6184e-11 1.552e-11 1.2753e-11 1.2091e-11 1.3573e-11 1.8553e-11 1.638e-11 1.6099e-11 1.4671e-11 1.9826e-11 1.8406e-11 1.857e-11 1.3656e-11 1.1269e-11 1.3964e-11 1.0193e-11 1.0312e-11 1.6643e-11 1.0024e-11 5.9391e-12 8.9866e-12 8.5632e-12 7.8389e-12 7.1799e-12 5.8827e-12 1.1969e-11 9.3939e-12 7.9442e-12 6.8394e-12 7.2148e-12 7.3804e-12 6.4642e-12 5.3101e-12 6.5461e-12 6.0176e-12 4.0806e-12 5.8086e-12 3.6007e-12 5.3077e-12 4.237e-12 3.3359e-12 4.1497e-12 3.8518e-12 4.5277e-12 4.4535e-12
1.6301e-11 1.5415e-11 1.7418e-11 1.6034e-11 1.6877e-11 1.5491e-11 8.8084e-12 2.2285e-11 1.1309e-11 9.7432e-12 1.5433e-11 2.2781e-11 1.6935e-11 1.1824e-11 1.1768e-11 2.038e-11 9.1996e-12 1.4872e-11 1.2454e-11 1.5256e-11 1.6585e-11 7.9436e-12 1.1544e-11 1.0311e-11 1.0241e-11 8.7509e-12 7.1401e-12 7.4254e-12 6.5346e-12 6.9239e-12 1.0322e-11 6.1141e-12 5.7431e-12 5.6597e-12 5.4382e-12 5.6059e-12 5.6662e-12 6.4178e-12 5.8838e-12 7.2233e-12 6.0555e-12 3.0111e-12 4.2936e-12 3.1563e-12 3.5039e-12 4.4616e-12 3.2382e-12 3.6906e-12
3.1029e-11 2.2933e-11 2.845e-11 2.1756e-11 2.6883e-11 2.9007e-11 9.8897e-12 1.6213e-11 1.2003e-11 1.5423e-11 1.1596e-11 1.3585e-11 1.9332e-11 1.2047e-11 1.1187e-11 1.8094e-11 1.0113e-11 1.3528e-11 1.9478e-11 1.471e-11 1.9319e-11 1.1468e-11 1.136e-11 9.3369e-12 1.4168e-11 1.2024e-11 7.3346e-12 5.9181e-12 4.6047e-12 4.8155e-12 5.9937e-12 7.8639e-12 7.825e-12 8.2709e-12 6.7429e-12 5.8481e-12 5.5781e-12 4.9875e-12 5.5038e-12 4.0378e-12 5.4001e-12 4.498e-12 2.8794e-12 2.902e-12 3.4441e-12 2.9307e-12 2.8688e-12 2.46e-12
1.0193e-11 6.3054e-12 6.3112e-11 2.91e-11 3.7667e-11 2.8707e-11 1.0273e-11 1.1103e-11 1.2685e-11 1.2658e-11 1.68e-11 1.6884e-11 2.2522e-11 2.4892e-11 1.8621e-11 1.335e-11 1.5426e-11 1.4296e-11 2.2666e-11 2.029e-11 7.9199e-12 6.1625e-12 2.6831e-11 2.5335e-11 9.9098e-12 8.8842e-12 6.9269e-12 4.3012e-12 4.1117e-12 6.0075e-12 6.2065e-12 5.357e-12 6.2446e-12 6.2522e-12 6.516e-12 9.1211e-12 1.5384e-11 9.6198e-12 7.3456e-12 7.8623e-12 6.1193e-12 3.5348e-12 4.7737e-12 3.0012e-12 2.7787e-12 2.7842e-12 2.1976e-12 2.2311e-12
3.7421e-12 3.5026e-11 3.4515e-11 1.7734e-11 1.5091e-11 1.9868e-11 1.7964e-11 1.6702e-11 1.2644e-11 1.0909e-11 1.1086e-11 1.4634e-11 1.609e-11 1.7685e-11 1.3357e-11 1.1806e-11 1.1617e-11 1.703e-11 1.2454e-11 1.0722e-11 1.2998e-11 1.8556e-11 6.8201e-12 9.7263e-12 9.3879e-12 1.0746e-11 5.064e-12 6.352e-12 4.336e-12 5.1117e-12 8.0674e-12 6.7007e-12 8.1755e-12 5.4025e-12 8.1704e-12 5.2848e-12 7.8727e-12 6.669e-12 7.321e-12 5.1567e-12 5.385e-12 3.0426e-12 3.4017e-12 3.559e-12 3.0459e-12 2.424e-12 3.0817e-12 2.1125e-12
2.1688e-11 2.7273e-11 1.3108e-11 1.4825e-11 2.0537e-11 1.7965e-11 1.8461e-11 1.3623e-11 1.3682e-11 1.7737e-11 2.0375e-11 1.4964e-11 1.5827e-11 1.4154e-11 1.1356e-11 1.6505e-11 1.2483e-11 1.4441e-11 1.169e-11 1.0086e-11 1.484e-11 8.9473e-12 1.1964e-11 7.3302e-12 7.3453e-12 1.2489e-11 7.8855e-12 8.3665e-12 7.4623e-12 7.0285e-12 9.2133e-12 6.5126e-12 6.519e-12 4.8589e-12 6.449e-12 7.0792e-12 5.5071e-12 4.3839e-12 4.9225e-12 5.0695e-12 5.9171e-12 3.8065e-12 4.0517e-12 3.1949e-12 3.6981e-12 2.9587e-12 3.0649e-12 2.7857e-12
1.64e-11 1.1355e-11 1.2736e-11 1.2659e-11 1.2963e-11 1.1327e-11 1.5167e-11 1.1461e-11 1.4259e-11 1.6764e-11 1.4774e-11 2.1132e-11 1.2943e-11 1.1546e-11 1.7202e-11 1.9167e-11 1.0669e-11 1.1383e-11 1.1814e-11 9.2439e-12 1.0724e-11 1.1298e-11 8.9094e-12 6.8897e-12 1.1816e-11 9.6638e-12 8.7109e-12 7.1298e-12 7.1915e-12 1.0095e-11 6.5551e-12 6.4875e-12 7.9663e-12 6.9647e-12 7.3914e-12 9.4449e-12 6.1595e-12 4.4406e-12 5.8491e-12 6.5272e-12 3.4183e-12 3.6234e-12 4.4848e-12 4.7073e-12 3.8183e-12 3.5168e-12 3.6649e-12 5.013e-12
1.5151e-11 2.0459e-11 1.664e-11 1.6705e-11 1.6406e-11 7.9337e-12 1.6437e-11 1.1656e-11 1.7828e-11 1.3346e-11 1.1565e-11 1.3419e-11 8.539e-12 1.1381e-11 2.2563e-11 1.9837e-11 1.4603e-11 1.4309e-11 1.7999e-11 1.1802e-11 8.1394e-12 9.9119e-12 1.0183e-11 8.1699e-12 7.5656e-12 9.2287e-12 8.096e-12 8.2817e-12 7.9068e-12 7.2504e-12 7.4464e-12 6.9857e-12 1.1326e-11 7.7607e-12 7.5543e-12 6.2596e-12 5.9938e-12 6.8123e-12 5.8482e-12 6.9239e-12 5.0836e-12 4.8192e-12 4.5323e-12 4.0955e-12 2.6782e-12 3.3443e-12 4.7807e-12 3.3526e-12
2.9929e-11 2.8094e-11 2.3522e-11 1.9483e-11 1.6399e-11 8.8651e-12 1.9634e-11 1.4982e-11 1.193e-11 1.4471e-11 1.7139e-11 1.5601e-11 1.0684e-11 1.2372e-11 2.2159e-11 1.5419e-11 1.26e-11 1.7957e-11 1.3019e-11 2.3468e-11 1.7712e-11 6.7302e-12 9.9937e-12 7.6746e-12 7.4254e-12 5.9393e-12 6.5642e-12 6.0078e-12 7.1653e-12 5.557e-12 5.8423e-12 6.6154e-12 8.3811e-12 8.4351e-12 5.1644e-12 9.6955e-12 5.4729e-12 4.2476e-12 6.1197e-12 5.7904e-12 5.6225e-12 4.7123e-12 3.5304e-12 2.8037e-12 3.6516e-12 2.9152e-12 2.5623e-12 3.2756e-12
3.7877e-11 4.3906e-12 2.7051e-11 1.6267e-11 1.5297e-11 2.1189e-11 1.3471e-11 1.4889e-11 2.0025e-11 1.2186e-11 1.3888e-11 1.6819e-11 1.6972e-11 1.2341e-11 2.0247e-11 1.312e-11 1.4765e-11 2.4793e-11 1.3757e-11 1.1677e-11 1.0865e-11 1.7786e-11 8.5761e-12 7.5069e-12 1.1159e-11 8.4355e-12 6.5803e-12 6.4726e-12 4.3347e-12 4.1519e-12 4.8488e-12 6.3114e-12 8.5085e-12 5.5411e-12 5.8838e-12 5.6285e-12 8.7607e-12 8.554e-12 6.4405e-12 4.8538e-12 3.2053e-12 4.4739e-12 3.3889e-12 3.0739e-12 2.7834e-12 2.3659e-12 2.7734e-12 2.6569e-12
3.1999e-12 2.3934e-11 2.6123e-11 2.1729e-11 2.0082e-11 1.3621e-11 1.4393e-11 1.2946e-11 1.6879e-11 1.5066e-11 1.3064e-11 1.2233e-11 1.7435e-11 2.279e-11 1.6794e-11 1.8539e-11 1.5262e-11 1.5937e-11 1.2438e-11 2.2045e-11 1.2446e-11 8.3998e-12 6.7544e-12 8.6764e-12 7.0358e-12 9.2503e-12 6.4357e-12 5.7269e-12 6.2132e-12 6.4808e-12 7.9866e-12 8.5169e-12 5.0752e-12 7.6003e-12 5.7518e-12 5.6293e-12 5.0497e-12 5.7919e-12 7.5351e-12 5.1462e-12 3.8709e-12 3.9973e-12 3.4519e-12 2.6819e-12 2.8528e-12 2.9378e-12 2.9829e-12 2.8873e-12
2.2242e-11 2.4687e-11 2.0594e-11 1.2278e-11 1.681e-11 1.3047e-11 1.1863e-11 1.222e-11 1.1359e-11 1.6178e-11 1.474e-11 1.1394e-11 1.3173e-11 1.8267e-11 1.5003e-11 1.8978e-11 1.0911e-11 1.072e-11 1.9381e-11 1.1517e-11 8.8054e-12 7.2542e-12 1.0623e-11 8.4868e-12 6.135e-12 7.737e-12 5.5588e-12 7.7907e-12 5.5699e-12 6.83e-12 9.2872e-12 7.834e-12 8.666e-12 7.1237e-12 6.5288e-12 7.1803e-12 9.2373e-12 3.626e-12 4.5934e-12 5.684e-12 3.5338e-12 6.5551e-12 4.2001e-12 4.6876e-12 4.0355e-12 2.467e-12 3.0429e-12 3.9946e-12
1.7299e-11 1.7959e-11 1.9542e-11 1.7353e-11 1.4799e-11 1.783e-11 1.3486e-11 1.5125e-11 1.4636e-11 1.3102e-11 1.6404e-11 1.1597e-11 2.1337e-11 2.016e-11 1.4513e-11 1.1604e-11 1.0505e-11 1.2e-11 1.2187e-11 8.8495e-12 9.8822e-12 8.1492e-12 7.9085e-12 9.0463e-12 9.4043e-12 7.5478e-12 5.432e-12 6.8271e-12 7.2412e-12 9.4296e-12 8.8805e-12 6.5125e-12 8.4844e-12 7.913e-12 4.5196e-12 5.4966e-12 4.6686e-12 4.8672e-12 6.2781e-12 5.2172e-12 5.2751e-12 3.6943e-12 4.1887e-12 3.2427e-12 3.2373e-12 2.9389e-12 3.8755e-12 4.5346e-12
2.1323e-11 1.6244e-11 1.3455e-11 1.5437e-11 1.233e-11 1.6726e-11 1.1961e-11 1.391e-11 1.1441e-11 1.5501e-11 1.5507e-11 1.1131e-11 1.8891e-11 8.7984e-12 1.566e-11 1.4623e-11 1.6541e-11 1.5446e-11 7.3325e-12 1.0553e-11 6.6297e-12 9.2092e-12 6.4752e-12 8.0027e-12 6.3886e-12 8.5894e-12 6.1289e-12 6.7359e-12 9.4067e-12 7.0158e-12 8.8071e-12 7.2542e-12 9.0468e-12 1.1522e-11 5.9893e-12 8.6031e-12 5.2728e-12 4.3991e-12 5.5631e-12 7.1953e-12 4.4529e-12 3.689e-12 4.0405e-12 3.1108e-12 4.3332e-12 3.332e-12 3.9966e-12 4.1691e-12
2.4766e-11 2.3443e-11 1.575e-11 1.554e-11 1.2406e-11 1.7554e-11 1.1167e-11 2.0505e-11 1.7126e-11 1.7293e-11 1.0851e-11 2.1806e-11 1.0173e-11 1.3632e-11 1.5701e-11 1.2606e-11 9.0988e-12 1.1538e-11 2.4715e-11 2.1086e-11 7.767e-12 8.8583e-12 1.2114e-11 1.4377e-11 6.7051e-12 7.1861e-12 8.1835e-12 7.0683e-12 5.508e-12 7.1938e-12 7.8486e-12 6.5443e-12 9.5737e-12 5.8405e-12 6.7167e-12 6.3463e-12 7.2598e-12 6.1736e-12 3.6751e-12 8.5715e-12 5.2631e-12 4.7069e-12 2.5659e-12 5.1295e-12 3.8337e-12 3.2872e-12 4.198e-12 3.4459e-12
1.2912e-11 2.0227e-11 1.776e-11 2.0806e-11 1.4711e-11 1.5156e-11 1.456e-11 1.207e-11 1.5853e-11 1.5349e-11 1.5302e-11 2.018e-11 1.0866e-11 1.062e-11 1.0939e-11 2.2917e-11 1.023e-11 1.4925e-11 1.2812e-11 1.2016e-11 1.3133e-11 1.6271e-11 1.0223e-11 7.0758e-12 1.2415e-11 7.2664e-12 7.2798e-12 6.9229e-12 5.8932e-12 7.2995e-12 8.5616e-12 9.2502e-12 7.335e-12 7.6989e-12 5.3698e-12 5.1883e-12 4.5314e-12 6.4882e-12 4.6771e-12 5.1618e-12 3.7698e-12 3.8109e-12 3.601e-12 3.1963e-12 4.0136e-12 2.8047e-12 3.0237e-12 3.3272e-12
1.943e-11 1.2954e-11 1.5025e-11 1.6251e-11 1.9426e-11 2.0839e-11 1.457e-11 1.7221e-11 1.3389e-11 1.4288e-11 1.2891e-11 1.3034e-11 1.2199e-11 1.3142e-11 1.3106e-11 1.6715e-11 1.1964e-11 1.3288e-11 1.6267e-11 1.4894e-11 1.0314e-11 9.0657e-12 1.2246e-11 7.6026e-12 6.8322e-12 7.574e-12 6.8501e-12 6.0923e-12 5.0686e-12 8.9305e-12 8.6596e-12 6.2491e-12 1.0216e-11 6.5243e-12 6.7467e-12 5.844e-12 8.8009e-12 8.6191e-12 5.8688e-12 5.2729e-12 5.0259e-12 3.9707e-12 3.463e-12 4.769e-12 2.9313e-12 2.8688e-12 3.7676e-12 4.2053e-12
1.6884e-11 1.5819e-11 1.8116e-11 9.8981e-12 1.4962e-11 1.3446e-11 1.8378e-11 2.4643e-11 1.4033e-11 2.9141e-11 1.619e-11 1.4886e-11 1.2879e-11 1.0721e-11 1.5643e-11 1.9087e-11 1.6584e-11 1.4515e-11 6.8903e-12 1.0212e-11 1.1227e-11 7.2366e-12 8.7616e-12 7.1049e-12 9.2524e-12 7.4406e-12 7.3449e-12 5.7713e-12 6.8818e-12 7.7423e-12 6.127e-12 7.9452e-12 8.6506e-12 7.311e-12 8.2549e-12 6.5039e-12 4.8278e-12 4.5854e-12 5.2231e-12 6.9358e-12 3.6492e-12 4.4122e-12 3.8679e-12 3.1907e-12 4.6108e-12 2.8846e-12 4.0204e-12 3.6921e-12
1.5954e-11 1.5597e-11 1.6221e-11 1.4791e-11 1.3137e-11 1.6464e-11 1.7458e-11 1.8908e-11 1.2922e-11 1.1585e-11 1.3377e-11 1.7495e-11 1.374e-11 1.3386e-11 1.6239e-11 2.2764e-11 9.8259e-12 9.7118e-12 1.0907e-11 6.7591e-12 9.3173e-12 7.4533e-12 8.9078e-12 7.7125e-12 8.876e-12 7.7134e-12 1.231e-11 6.3307e-12 6.9404e-12 8.5058e-12 7.3948e-12 7.1369e-12 1.0229e-11 7.9535e-12 9.8236e-12 1.0243e-11 5.4846e-12 5.2228e-12 4.7105e-12 7.9016e-12 4.3051e-12 3.0862e-12 4.8404e-12 4.3672e-12 3.806e-12 3.0426e-12 3.4779e-12 2.9255e-12
1.8288e-11 1.3251e-11 1.4586e-11 2.0348e-11 1.5652e-11 2.1651e-11 1.6554e-11 1.5484e-11 1.253e-11 1.5019e-11 1.4482e-11 1.7717e-11 1.5359e-11 1.5404e-11 1.5653e-11 1.461e-11 8.7363e-12 7.5656e-12 1.1923e-11 7.8515e-12 7.9656e-12 1.0022e-11 6.8408e-12 8.1987e-12 6.1069e-12 7.2056e-12 9.0244e-12 6.898e-12 6.8582e-12 5.9627e-12 6.8952e-12 5.6665e-12 7.5027e-12 7.8951e-12 5.8529e-12 6.3546e-12 5.7966e-12 5.7268e-12 5.0502e-12 6.3644e-12 4.3276e-12 5.0501e-12 5.8292e-12 4.8472e-12 2.9663e-12 3.2348e-12 3.2924e-12 4.0413e-12
1.4865e-11 2.2609e-11 1.6402e-11 1.4876e-11 1.1296e-11 1.4343e-11 1.315e-11 2.0274e-11 2.0285e-11 1.7736e-11 1.296e-11 2.2771e-11 1.2272e-11 1.7351e-11 1.1953e-11 1.4045e-11 1.5699e-11 1.0556e-11 1.0127e-11 1.0152e-11 1.0261e-11 6.3796e-12 5.1092e-12 1.1597e-11 9.6338e-12 7.9653e-12 6.4028e-12 5.0496e-12 1.0744e-11 8.1489e-12 6.7495e-12 5.6252e-12 9.4706e-12 9.6702e-12 5.7054e-12 7.9987e-12 5.5313e-12 5.9075e-12 4.7274e-12 5.6872e-12 4.4825e-12 4.2689e-12 4.8611e-12 4.0683e-12 4.143e-12 4.0002e-12 3.2868e-12 4.4828e-12
1.3129e-11 1.2302e-11 1.5561e-11 1.6029e-11 1.3514e-11 1.6223e-11 1.2158e-11 1.6065e-11 1.1288e-11 2.0051e-11 1.1243e-11 1.1689e-11 1.7619e-11 2.1263e-11 1.4433e-11 1.7083e-11 1.4746e-11 1.4467e-11 7.3877e-12 9.2218e-12 1.1864e-11 1.0853e-11 9.5974e-12 7.3421e-12 7.3472e-12 9.1227e-12 6.3733e-12 1.0122e-11 7.5661e-12 6.7739e-12 6.5701e-12 7.7651e-12 6.1396e-12 8.7689e-12 7.9284e-12 8.5851e-12 7.6801e-12 5.4631e-12 6.599e-12 4.9349e-12 4.0876e-12 6.0925e-12 5.4611e-12 3.7829e-12 3.107e-12 2.3264e-12 4.8067e-12 4.1477e-12
1.38e-11 1.8341e-11 1.1108e-11 1.1882e-11 1.5935e-11 1.4699e-11 1.4845e-11 1.6037e-11 1.2631e-11 1.687e-11 1.174e-11 1.3071e-11 2.2182e-11 1.9749e-11 1.1469e-11 1.2693e-11 1.3649e-11 1.414e-11 1.1058e-11 1.3556e-11 6.1761e-12 1.3325e-11 1.0397e-11 6.4759e-12 1.1068e-11 1.075e-11 9.0353e-12 8.0744e-12 6.8357e-12 9.2613e-12 7.8636e-12 6.4339e-12 7.5987e-12 8.2344e-12 7.3531e-12 7.1274e-12 4.7405e-12 1.0699e-11 4.4768e-12 4.5604e-12 3.3107e-12 3.9891e-12 4.0094e-12 3.3706e-12 3.2389e-12 2.3792e-12 3.6848e-12 3.573e-12
1.3191e-11 1.5379e-11 1.9676e-11 1.4221e-11 1.261e-11 1.6795e-11 1.552e-11 1.6343e-11 1.6552e-11 1.2704e-11 1.8731e-11 1.4494e-11 1.2487e-11 1.63e-11 1.9907e-11 1.2555e-11 7.8746e-12 1.0868e-11 1.0904e-11 8.2553e-12 1.1079e-11 9.7589e-12 1.0491e-11 7.6699e-12 1.2336e-11 7.4739e-12 7.5689e-12 7.1665e-12 8.1771e-12 7.22e-12 5.0693e-12 7.657e-12 1.0265e-11 7.2318e-12 6.3132e-12 8.3799e-12 4.4453e-12 4.6574e-12 5.7685e-12 3.745e-12 2.9117e-12 3.4902e-12 4.4644e-12 3.5372e-12 2.8344e-12 5.4104e-12 3.532e-12 4.8311e-12
1.6249e-11 1.4071e-11 1.2434e-11 1.5304e-11 1.7744e-11 1.4149e-11 2.3458e-11 2.6223e-11 1.1487e-11 1.1974e-11 1.0702e-11 1.8506e-11 1.3005e-11 1.5898e-11 1.5917e-11 1.3162e-11 6.9571e-12 6.9475e-12 7.7224e-12 8.4176e-12 8.2228e-12 1.2584e-11 6.5784e-12 9.9557e-12 9.051e-12 7.9999e-12 8.2925e-12 1.0555e-11 1.0399e-11 8.3233e-12 1.0048e-11 1.0815e-11 6.1194e-12 1.2712e-11 7.8937e-12 9.5808e-12 5.88e-12 5.6199e-12 6.0802e-12 4.9719e-12 4.0025e-12 4.5112e-12 3.6104e-12 4.2195e-12 3.5895e-12 4.3187e-12 3.3821e-12 3.3958e-12
