0.65159 0.080051
0.7155 0.07817
0.69536 0.07908
0.67667 0.077666
0.65928 0.078885
0.68626 0.081978
0.67016 0.082434
0.63572 0.081001
0.65743 0.077652
0.69227 0.081987
