0.60983 0.010337
0.62573 0.011278
0.62778 0.011092
0.57225 0.012708
0.60314 0.011848
0.61513 0.012836
0.60988 0.010682
0.57609 0.010501
0.59375 0.014936
0.59527 0.012855
