0.22393 0.024998
0.2266 0.023777
0.20124 0.025216
0.22175 0.023835
0.21904 0.025468
0.21268 0.023737
0.21016 0.021962
0.21529 0.023538
0.20033 0.025625
0.20284 0.024832
